Vía de acceso;Comunidad autónoma de destino;Motivo del viaje;Tipo de alojamiento;Forma de organización del viaje;Duración del viaje;País de residencia;Periodo;Total
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;931.782
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;888.777
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;1.105.470
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;1.340.619
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;1.179.673
Total de vías de acceso;05 Canarias;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;1.158.782
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;5.257
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;5.344
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;2.462
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;""
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;""
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;17.332
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;20.448
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;12.366
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;33.691
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;10.440
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;.
Total de vías de acceso;05 Canarias;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;14.726
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;192.472
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;150.255
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;129.940
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;89.412
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;232.332
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;199.116
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;2.245
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;.
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;.
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;448.557
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;1.146.405
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;1.081.193
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;1.169.806
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;1.143.113
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;1.128.016
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;932.691
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;1.031.789
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;1.014.336
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;910.744
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;845.203
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;1.086.350
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;1.309.485
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;1.158.729
Total de vías de acceso;05 Canarias;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;1.134.278
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;9.335
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;5.066
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;4.509
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;1.977
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;6.485
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;12.036
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;""
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;""
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;15.436
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;11.187
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;12.038
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;20.694
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;.
Total de vías de acceso;05 Canarias;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;4.014
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;1.456
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;11.843
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;10.491
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;27.655
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;29.246
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;.
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;6.894
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;10.712
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;15.461
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;39.366
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;27.741
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;92.124
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;76.067
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;33.971
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;27.583
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;25.474
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;15.771
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;8.184
Total de vías de acceso;06 Cantabria;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;20.063
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;""
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;""
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;.
Total de vías de acceso;06 Cantabria;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;8.233
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;20.242
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;20.225
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;33.592
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;23.922
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;81.496
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;65.199
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;27.375
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;22.688
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;18.689
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;.
Total de vías de acceso;06 Cantabria;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;6.809
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M05;""
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M04;""
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M03;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M02;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M01;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M12;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M11;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M10;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M09;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M08;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M07;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M06;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M05;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M04;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M03;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M02;.
Total de vías de acceso;06 Cantabria;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2019M01;.
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M12;22.728
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M11;9.910
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M10;36.386
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M09;34.071
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M08;71.188
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M07;57.594
Total de vías de acceso;07 Castilla y León;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2020M06;.
